zone_id,zone_name,scenario,rainfall_1h,rainfall_3h,rainfall_6h,elevation,slope,distance_to_drain,drain_capacity,pump_load_pct,flood_history_count,population_density,critical_infra_flag,lat,lon,data_source,flood_severity
REAL-0297,Rao Tula Ram Marg,light,7.8,17.1,26.0,13.0,1.66,763.3,76.7,46.1,2,19626.5,0,28.63279,77.24026,real_govt_record,Low
REAL-0738,Roshanara Road,moderate,17.2,36.5,52.5,44.5,3.8,116.7,82.5,61.7,1,11607.2,1,28.6302,77.23691,real_govt_record,Low
SYN2-0116,SYN2-0116,synthetic_v2,76.09,185.06,250.07,57.84,5.53,420.58,73.04,51.43,1,16701.8,0,28.60437,77.29955,synthetic,Medium
REAL-0903,Swami Narayan Marg,heavy,26.8,55.8,87.7,25.1,2.53,439.8,82.5,71.5,1,20858.2,1,28.62891,77.24343,real_govt_record,Low
REAL-0602,Dr. Rajendra Prasad Road,moderate,23.3,50.6,77.0,11.5,2.93,625.0,80.7,55.1,1,13773.4,1,28.62828,77.24259,real_govt_record,Low
REAL-1000,Saket Road,extreme,65.0,136.4,195.1,18.8,2.76,433.5,87.5,60.8,1,11495.9,1,28.62533,77.2426,real_govt_record,High
SYN2-0063,SYN2-0063,synthetic_v2,39.31,101.18,124.66,27.72,7.14,698.09,48.29,84.45,5,18638.4,1,28.78762,77.2915,synthetic,High
REAL-0396,"Sector-13 Road, Dwarka",extreme,40.4,110.0,145.4,25.5,2.4,227.4,86.5,71.8,2,8540.9,0,28.62462,77.23395,real_govt_record,Medium
REAL-0427,Shastri Park Road,heavy,34.8,89.7,136.8,10.9,4.62,458.7,86.1,46.1,1,21112.9,0,28.63113,77.24123,real_govt_record,Medium
SYN2-0060,SYN2-0060,synthetic_v2,38.35,75.47,102.43,40.47,7.65,415.68,30.59,73.43,3,5254.99,1,28.77945,77.22692,synthetic,Medium
ZONE-007,ZONE-007,synthetic_v1,77.96,103.02,133.06,16.42,1.16,815.65,47.01,61.07,2,12064.19,1,28.79597,77.20991,synthetic,Medium
REAL-0253,Barapullah Road,light,8.3,18.8,28.1,25.4,2.78,70.3,72.4,62.6,2,23305.3,1,28.62646,77.23479,real_govt_record,Low
REAL-0239,Satya Marg,heavy,27.2,74.6,111.2,17.7,4.16,593.1,79.7,83.5,3,5201.6,0,28.63387,77.24077,real_govt_record,Medium
ZONE-113,ZONE-113,synthetic_v1,21.0,32.83,126.6,35.32,4.66,849.4,24.57,56.53,5,13417.37,1,28.73801,77.34847,synthetic,High
REAL-0845,Chand Cinema Road,light,11.2,22.7,31.1,15.4,2.91,163.6,86.1,41.0,1,24470.4,0,28.62788,77.23853,real_govt_record,Low
REAL-0846,Chand Cinema Road,moderate,19.1,48.8,76.6,8.7,1.02,458.9,86.1,37.8,1,6436.3,1,28.62343,77.23719,real_govt_record,Low
REAL-0555,NH-44 Khampur Singhu,heavy,37.4,86.2,135.8,22.4,3.43,67.5,72.4,49.2,1,17626.0,1,28.62835,77.23759,real_govt_record,Medium
REAL-0546,Najafgarh-Nangloi Road,moderate,13.7,30.2,45.4,11.0,2.62,228.4,74.1,42.3,1,20669.8,1,28.63416,77.23949,real_govt_record,Low
REAL-0251,Maulana Azad Road,heavy,38.5,78.0,104.8,22.9,3.04,148.7,83.0,85.0,2,5305.1,1,28.6299,77.23933,real_govt_record,Medium
REAL-0740,Roshanara Road,extreme,45.6,99.4,154.3,40.1,2.82,528.5,82.5,57.8,1,15247.2,0,28.63013,77.2366,real_govt_record,Medium
REAL-0965,New Friends Colony,light,6.0,16.9,25.6,12.0,4.71,395.0,85.9,58.9,1,12769.6,1,28.62831,77.23878,real_govt_record,Low
REAL-0199,Vir Banda Bairagi Marg,heavy,32.6,67.5,99.5,23.4,2.93,395.3,80.7,56.3,4,23187.8,0,28.62631,77.24336,real_govt_record,Medium
REAL-0898,Sham Nath Marg,moderate,15.5,42.1,61.1,27.9,2.74,241.3,86.1,59.4,1,10846.2,1,28.62837,77.23893,real_govt_record,Low
SYN2-0038,SYN2-0038,synthetic_v2,90.03,222.0,319.9,49.78,4.43,297.66,95.62,28.08,1,17807.03,0,28.67294,77.21427,synthetic,Medium
SYN2-0023,SYN2-0023,synthetic_v2,60.87,134.62,190.76,11.67,1.01,499.57,31.65,67.73,2,4699.41,0,28.73755,77.27129,synthetic,High
REAL-0990,Police Colony,moderate,12.9,28.6,44.2,29.2,2.92,318.9,86.1,75.1,1,10181.2,1,28.62413,77.2429,real_govt_record,Low
ZONE-009,ZONE-009,synthetic_v1,70.85,108.91,142.77,54.48,4.56,640.33,34.85,88.51,3,22390.52,1,28.56974,77.26095,synthetic,High
SYN2-0001,SYN2-0001,synthetic_v2,92.86,237.62,369.97,9.6,4.94,452.56,62.41,21.73,1,8149.78,0,28.60526,77.24101,synthetic,High
REAL-0244,Teen Murti Marg,extreme,53.9,122.2,166.3,8.4,3.46,533.2,85.9,75.1,3,13417.3,1,28.62642,77.23931,real_govt_record,High
REAL-0067,Ch. Fateh Singh Marg,heavy,35.5,74.3,107.4,22.9,4.8,545.2,76.7,84.4,10,5940.8,0,28.69714,77.22216,real_govt_record,Medium
SYN2-0136,SYN2-0136,synthetic_v2,46.77,109.44,140.32,43.96,5.38,176.51,52.89,76.65,4,16259.86,0,28.59039,77.17878,synthetic,High
REAL-0934,GGR-PDR RR Hospital,moderate,17.4,44.9,65.9,33.2,2.92,748.4,83.9,50.7,1,12213.3,1,28.63166,77.2351,real_govt_record,Low
REAL-0360,NH-48 Dhaula Kuan,extreme,57.6,118.7,155.1,28.5,4.51,488.0,74.1,61.1,2,18231.4,1,28.62913,77.23883,real_govt_record,High
REAL-0096,"NH-48, Gurugram Road",extreme,44.3,122.0,194.6,24.3,2.88,448.1,87.5,37.9,7,16593.7,1,28.63421,77.2347,real_govt_record,High
SYN2-0160,SYN2-0160,synthetic_v2,81.61,203.95,290.83,48.85,5.59,770.83,72.4,38.04,3,22870.15,0,28.6793,77.26875,synthetic,High
SYN2-0174,SYN2-0174,synthetic_v2,99.73,258.14,388.11,23.76,7.6,968.69,65.34,42.48,5,19508.8,0,28.68511,77.19129,synthetic,High
REAL-0522,Mahipalpur to Gurugram,moderate,12.7,30.2,44.0,14.5,3.47,473.5,76.7,96.6,1,24033.1,0,28.62711,77.23978,real_govt_record,Low
REAL-0975,NH-48 Shiv Murti,heavy,38.9,80.3,118.8,23.1,1.41,243.0,86.5,56.7,1,22998.1,0,28.62314,77.24036,real_govt_record,Medium
REAL-0666,Netaji Subhash Marg,moderate,15.6,38.3,59.4,15.0,3.08,188.4,82.5,86.3,1,20499.5,1,28.62825,77.23867,real_govt_record,Low
REAL-0362,Old Delhi Gurugram Road,moderate,12.3,25.6,33.8,19.0,4.72,555.2,76.7,87.7,2,21506.8,0,28.63159,77.24299,real_govt_record,Low
REAL-0485,Mangolpuri- Udhyog Nagar,light,4.4,9.3,13.0,26.0,4.79,790.1,76.7,82.6,1,15956.4,0,28.63381,77.23632,real_govt_record,Low
ZONE-144,ZONE-144,synthetic_v1,36.8,107.99,201.94,46.49,4.37,357.74,44.32,48.5,0,8462.02,1,28.75806,77.17748,synthetic,Low
REAL-0312,Bawana Road,extreme,43.9,95.8,144.7,20.2,3.97,484.1,82.5,61.5,2,15042.1,1,28.63682,77.23672,real_govt_record,Medium
REAL-0843,Bhiku Ram Jain Marg,heavy,25.1,60.8,96.6,44.7,4.45,593.5,86.1,36.0,1,14209.8,1,28.62919,77.24442,real_govt_record,Low
REAL-0414,NH-44 Near Apple,moderate,15.0,42.6,56.2,38.3,3.22,797.4,85.9,67.9,1,18682.0,0,28.62744,77.23798,real_govt_record,Low
ZONE-126,ZONE-126,synthetic_v1,90.76,145.69,231.66,17.4,0.78,355.74,91.39,33.17,3,18841.77,1,28.59412,77.34988,synthetic,High
REAL-0032,Mathura Road,extreme,53.2,136.2,196.4,12.7,2.45,661.8,86.1,92.6,28,14007.2,1,28.59214,77.24538,real_govt_record,High
REAL-0766,"Sector 22, Dwarka",moderate,12.6,32.6,43.1,42.4,3.88,774.2,76.7,64.3,1,21601.1,0,28.63513,77.23992,real_govt_record,Low
REAL-0459,Gulab Singh Marg,heavy,25.0,66.0,105.3,42.1,1.91,478.3,72.4,57.2,1,20135.2,0,28.63209,77.24691,real_govt_record,Low
SYN2-0004,SYN2-0004,synthetic_v2,80.91,180.18,264.75,33.6,4.87,128.21,54.09,61.12,4,8453.36,1,28.57726,77.33003,synthetic,High
REAL-0340,Kanhiya Nagar Kanhiya,extreme,42.1,98.5,157.5,11.3,4.37,54.5,94.2,97.6,2,23078.4,1,28.6274,77.24562,real_govt_record,Medium
REAL-0287,Narela Bawana Road,heavy,29.9,70.3,107.7,19.4,1.72,269.0,87.5,94.2,2,15308.3,1,28.62381,77.24596,real_govt_record,Low
SYN2-0182,SYN2-0182,synthetic_v2,34.18,88.55,134.42,54.23,1.84,404.47,50.33,20.87,3,22911.39,1,28.62794,77.23281,synthetic,Medium
REAL-0950,Krishna Menon Marg,moderate,19.9,54.6,87.3,20.5,1.71,629.1,74.1,60.1,1,6374.4,1,28.63124,77.23777,real_govt_record,Low
REAL-0140,Mehrauli-Mahipalpur Road,extreme,64.3,134.4,200.1,26.7,3.05,135.6,83.0,88.6,5,18486.6,1,28.62766,77.23686,real_govt_record,High
REAL-0849,Chelmsford Road,light,8.9,24.3,36.3,38.1,3.41,790.1,74.1,97.1,1,6609.0,0,28.63368,77.24094,real_govt_record,Low
REAL-1026,Shiv Das Puri Marg,moderate,20.3,42.6,67.8,38.6,2.97,567.4,83.9,50.8,1,7961.7,0,28.63455,77.24563,real_govt_record,Low
SYN2-0050,SYN2-0050,synthetic_v2,42.69,96.38,142.29,54.64,2.15,138.29,60.97,30.17,3,17966.22,0,28.66217,77.28287,synthetic,Medium
ZONE-107,ZONE-107,synthetic_v1,69.49,134.66,189.37,40.68,7.23,999.24,47.68,12.5,2,13203.07,1,28.76355,77.23815,synthetic,Medium
REAL-0901,Swami Narayan Marg,light,11.5,24.5,35.8,19.8,1.7,249.5,82.5,41.6,1,24802.4,1,28.62921,77.24235,real_govt_record,Low
REAL-0732,Ram Kumar Gautam Marg,extreme,61.6,133.4,205.2,10.1,2.68,362.1,82.5,81.4,1,22620.2,0,28.63123,77.2373,real_govt_record,High
REAL-0265,Ashok Vihar Road,light,9.5,19.5,30.0,9.5,2.77,154.9,74.7,70.0,2,23950.8,1,28.62807,77.23712,real_govt_record,Low
REAL-0275,Kanjhawala Road,heavy,37.0,82.2,110.8,27.6,2.36,436.6,82.5,80.6,2,18469.8,1,28.62574,77.23803,real_govt_record,Medium
ZONE-063,ZONE-063,synthetic_v1,87.85,115.59,165.13,29.16,0.75,74.67,37.87,41.39,5,16573.88,0,28.56978,77.16371,synthetic,High
REAL-0445,Barapulla Flyover Barapulla,light,9.6,22.3,34.0,23.5,0.84,454.1,85.9,65.5,1,20803.9,0,28.63622,77.23813,real_govt_record,Low
REAL-0040,"Firni Road, Najafgarh",extreme,49.9,132.2,189.9,35.4,2.32,196.3,83.0,45.6,21,14763.8,0,28.61093,76.97347,real_govt_record,High
ZONE-091,ZONE-091,synthetic_v1,24.18,85.81,146.05,14.04,2.36,579.8,98.11,21.26,5,2634.64,0,28.65319,77.32845,synthetic,High
REAL-0022,MB Road,moderate,20.2,46.3,64.5,37.3,0.59,151.9,79.7,64.1,38,4519.3,1,28.50813,77.26211,real_govt_record,Medium
REAL-0706,Outer Circle Outer,moderate,16.8,33.9,51.1,40.5,2.26,148.2,83.9,85.5,1,7798.4,1,28.63483,77.24268,real_govt_record,Low
REAL-0518,Vande Matram Marg,moderate,13.3,37.2,51.9,27.0,3.8,122.9,83.9,41.1,1,23450.9,0,28.62601,77.243,real_govt_record,Low
ZONE-142,ZONE-142,synthetic_v1,34.57,80.94,91.06,55.29,7.37,980.15,97.28,59.4,0,19791.02,1,28.56703,77.23582,synthetic,Low
REAL-0355,NH-48 Between Sanjay,heavy,28.3,77.0,105.2,12.7,0.61,730.5,83.0,96.7,2,11725.6,0,28.63015,77.23888,real_govt_record,Medium
REAL-0298,Rao Tula Ram Marg,moderate,24.0,50.2,77.6,29.0,0.83,598.8,76.7,88.5,2,21594.0,0,28.62945,77.23778,real_govt_record,Low
ZONE-045,ZONE-045,synthetic_v1,94.6,129.86,208.93,32.7,7.63,368.49,74.42,28.94,5,13430.37,0,28.64306,77.24127,synthetic,High
REAL-0840,Bamnikhera Road,extreme,67.7,138.6,183.2,41.1,0.9,287.8,79.7,54.5,1,8938.0,1,28.62391,77.24311,real_govt_record,High
SYN2-0041,SYN2-0041,synthetic_v2,90.61,217.2,285.16,32.75,6.29,795.43,78.43,85.88,3,14443.99,0,28.58154,77.15267,synthetic,High
REAL-0925,Dwarka – Dabri Drain,light,6.9,19.7,27.4,20.0,5.0,513.8,82.5,44.2,1,5660.5,0,28.63415,77.24235,real_govt_record,Low
REAL-0123,Rani Jhansi Marg,heavy,38.9,80.8,129.0,38.3,4.49,282.6,86.5,89.3,5,14759.5,1,28.63055,77.24542,real_govt_record,Medium
SYN2-0046,SYN2-0046,synthetic_v2,59.75,149.43,225.08,53.76,2.18,107.59,92.46,10.36,0,6454.67,0,28.79978,77.3389,synthetic,Low
ZONE-060,ZONE-060,synthetic_v1,14.32,75.13,90.13,7.97,3.0,869.28,89.52,46.31,1,5449.22,1,28.78658,77.34883,synthetic,Low
SYN2-0066,SYN2-0066,synthetic_v2,84.91,161.66,247.43,50.65,2.72,694.61,86.37,40.58,4,3230.05,0,28.68419,77.17436,synthetic,High
ZONE-120,ZONE-120,synthetic_v1,13.55,67.33,161.6,21.89,2.47,621.74,65.06,22.44,4,14557.78,0,28.60957,77.32883,synthetic,High
ZONE-132,ZONE-132,synthetic_v1,21.4,43.53,114.62,6.78,3.73,105.95,88.48,39.12,3,15835.19,1,28.65638,77.3402,synthetic,Medium
REAL-0418,Pusa Road,moderate,17.9,37.6,53.8,38.1,2.62,486.2,82.5,51.4,1,12596.1,1,28.62344,77.23754,real_govt_record,Low
REAL-0967,New Friends Colony,heavy,25.8,60.5,79.9,33.8,4.64,339.0,85.9,70.6,1,18324.4,1,28.62545,77.2395,real_govt_record,Low
SYN2-0061,SYN2-0061,synthetic_v2,44.03,97.54,154.7,44.0,6.54,920.55,32.86,99.77,3,8281.4,0,28.69128,77.17969,synthetic,High
REAL-0158,Pankha Road,moderate,10.4,27.0,40.5,26.9,1.89,314.6,83.0,50.7,4,16406.4,1,28.62702,77.23347,real_govt_record,Low
ZONE-087,ZONE-087,synthetic_v1,22.42,67.5,132.97,14.99,7.43,800.78,99.6,52.67,2,16463.6,0,28.69976,77.3422,synthetic,Low
ZONE-032,ZONE-032,synthetic_v1,39.86,112.87,176.74,34.74,1.24,985.51,50.93,61.29,1,23857.04,1,28.79121,77.16162,synthetic,Medium
ZONE-123,ZONE-123,synthetic_v1,36.59,63.37,147.5,50.12,6.05,266.52,69.94,93.01,2,10476.43,1,28.69272,77.20447,synthetic,Low
REAL-0190,PUSA Road,moderate,18.5,47.9,65.4,23.3,4.95,328.1,83.9,57.8,4,23131.1,1,28.6306,77.23974,real_govt_record,Low
REAL-0590,Ch. Nand Lal Marg,moderate,23.9,49.9,66.9,31.5,2.65,217.8,85.9,40.0,1,12776.4,0,28.62583,77.23967,real_govt_record,Low
REAL-0761,Satguru Ram Singh Marg,light,10.7,24.8,37.1,37.1,2.68,508.3,94.2,78.3,1,17818.1,0,28.62915,77.23751,real_govt_record,Low
ZONE-031,ZONE-031,synthetic_v1,85.19,149.29,222.58,41.34,3.68,740.03,80.83,27.59,4,20842.99,0,28.6141,77.22536,synthetic,High
REAL-0243,Teen Murti Marg,heavy,22.7,55.2,81.5,12.5,1.64,137.7,85.9,58.0,3,16790.8,1,28.62441,77.2445,real_govt_record,Low
REAL-0885,Rind Road,light,3.9,7.8,12.2,41.1,4.64,735.7,76.7,91.1,1,9650.7,0,28.62847,77.2438,real_govt_record,Low
REAL-0621,Khalsa Road,light,2.4,6.2,8.4,37.6,4.32,488.2,72.4,56.8,1,4357.8,0,28.63297,77.24205,real_govt_record,Low
REAL-0651,Maulana Johar Ali Marg,heavy,40.4,89.4,125.4,28.4,1.68,492.1,76.7,47.7,1,19134.3,0,28.62488,77.23773,real_govt_record,Medium
REAL-0504,Old GTK Road,extreme,56.5,116.9,182.2,36.5,4.18,789.0,86.5,40.2,1,10984.9,1,28.62611,77.23835,real_govt_record,Medium
REAL-0923,Captain Kumud Kumar Marg,heavy,36.1,80.8,128.1,33.3,0.77,375.9,76.7,36.1,1,21574.0,0,28.63068,77.23874,real_govt_record,Medium
REAL-0160,Pankha Road,extreme,65.9,133.2,189.7,8.4,1.19,663.8,83.0,82.0,4,18964.8,0,28.62845,77.23587,real_govt_record,High
REAL-0883,Raj Niwas Marg,heavy,30.4,85.9,124.5,28.1,2.08,686.8,87.5,60.1,1,10156.9,1,28.62518,77.24776,real_govt_record,Medium
REAL-0538,Satya Niketan Road,moderate,19.0,39.8,62.8,30.2,2.7,761.4,86.1,90.3,1,7325.4,1,28.62961,77.23942,real_govt_record,Low
REAL-0241,Teen Murti Marg,light,6.0,12.7,17.5,34.5,1.33,421.3,85.9,97.0,3,9038.5,1,28.62369,77.24004,real_govt_record,Low
REAL-0014,M.B. Road,moderate,15.8,39.2,54.6,9.2,3.19,106.1,83.0,39.3,42,10532.3,0,28.5086,77.25421,real_govt_record,Medium
REAL-0476,M.G. Road,extreme,59.0,132.5,183.2,35.9,4.97,550.4,83.9,46.8,1,16690.2,0,28.63451,77.24144,real_govt_record,High
SYN2-0128,SYN2-0128,synthetic_v2,21.99,44.14,58.74,55.22,4.1,197.67,37.02,37.65,3,2088.16,0,28.7254,77.29628,synthetic,Medium
REAL-0929,Firoz Shah Road,light,8.9,21.4,31.3,33.6,1.7,796.9,74.7,87.2,1,7962.6,0,28.62867,77.24563,real_govt_record,Low
REAL-0796,Surajkund Road,extreme,50.3,103.4,138.2,16.6,2.23,183.0,86.1,43.4,1,10551.0,0,28.62842,77.2357,real_govt_record,Medium
REAL-0356,NH-48 Between Sanjay,extreme,42.6,98.5,141.9,24.7,0.59,428.3,83.0,86.8,2,13789.2,0,28.63036,77.23953,real_govt_record,Medium
ZONE-027,ZONE-027,synthetic_v1,51.13,96.14,147.87,52.68,0.95,781.72,48.06,64.07,0,17787.71,1,28.6499,77.20873,synthetic,Low
REAL-0335,Inside Pragati Maidan,heavy,29.4,78.1,118.3,29.7,3.58,646.7,85.9,85.2,2,13894.2,0,28.62494,77.23614,real_govt_record,Medium
REAL-0689,NH-48 Shankar Vihar,light,8.7,22.9,32.4,23.0,1.93,581.9,76.7,66.5,1,20715.9,1,28.6276,77.24094,real_govt_record,Low
REAL-0185,Noida Link Road,light,8.6,23.7,34.5,43.5,0.64,133.8,86.5,90.6,4,24100.4,0,28.62469,77.23779,real_govt_record,Low
REAL-0824,Ansari Road,extreme,50.3,128.9,179.2,8.9,3.03,557.7,83.9,42.5,1,5443.1,1,28.62719,77.23296,real_govt_record,High
SYN2-0111,SYN2-0111,synthetic_v2,16.04,37.07,47.25,47.11,2.68,967.01,31.95,95.25,5,13461.58,0,28.77227,77.1613,synthetic,High
REAL-1002,"Sector-14 Road, Dwarka",moderate,16.8,38.1,53.0,42.0,1.41,441.0,79.7,79.1,1,23605.8,1,28.62713,77.24099,real_govt_record,Low
REAL-0188,Noida Link Road,extreme,60.0,122.6,174.6,15.4,1.45,388.5,86.5,49.1,4,23293.9,0,28.62363,77.24083,real_govt_record,High
REAL-0942,Kapashera - Najafgarh Road,moderate,20.1,53.3,75.9,36.0,3.6,185.4,86.5,69.9,1,17670.7,0,28.63564,77.24002,real_govt_record,Low
REAL-0285,Narela Bawana Road,light,9.1,23.6,33.9,41.4,0.84,490.4,87.5,55.4,2,5836.9,1,28.6289,77.24497,real_govt_record,Low
REAL-0900,Sham Nath Marg,extreme,41.0,96.9,145.6,22.1,3.49,589.5,86.1,37.8,1,11774.8,0,28.62759,77.24099,real_govt_record,Medium
SYN2-0169,SYN2-0169,synthetic_v2,47.06,106.0,152.98,11.96,7.01,243.01,40.36,14.61,1,2741.35,1,28.66821,77.34077,synthetic,Medium
REAL-0166,Ulan Batar Marg,moderate,20.2,48.9,76.2,22.9,1.79,559.9,85.9,40.5,4,24666.1,1,28.62995,77.23759,real_govt_record,Low
REAL-0348,Motilal Nehru Marg,extreme,36.4,101.6,150.8,10.0,1.99,348.3,90.9,41.5,2,4230.1,1,28.63198,77.24358,real_govt_record,Medium
REAL-0299,Rao Tula Ram Marg,heavy,29.0,81.3,120.0,33.4,4.35,199.5,76.7,55.3,2,13137.2,0,28.63093,77.23512,real_govt_record,Medium
REAL-0536,NH-8 Rangpuri Chowk,extreme,47.8,101.7,142.4,8.3,1.64,266.2,76.7,63.8,1,21820.7,1,28.62928,77.23635,real_govt_record,Medium
REAL-0230,Kemal Ataturk Marg,moderate,18.8,53.2,74.3,30.0,3.93,418.9,83.0,69.1,3,12117.7,0,28.62622,77.241,real_govt_record,Low
REAL-0042,New Rohtak Road,moderate,25.0,51.9,78.3,36.4,3.94,354.3,80.7,81.2,19,5481.6,1,28.65723,77.19137,real_govt_record,Medium
REAL-0869,Khoda Chowk,light,5.3,11.3,16.6,25.7,2.07,577.0,82.5,47.3,1,13751.3,0,28.63487,77.23803,real_govt_record,Low
REAL-0749,Sant Nagar Marg,light,6.2,16.6,24.8,40.3,0.87,426.9,85.9,94.6,1,12002.2,0,28.62868,77.23916,real_govt_record,Low
SYN2-0146,SYN2-0146,synthetic_v2,97.05,225.15,330.95,49.64,5.48,456.2,74.64,17.47,0,3451.25,1,28.71824,77.3382,synthetic,Medium
REAL-0447,Barapulla Flyover Barapulla,heavy,37.3,88.4,140.7,26.3,3.4,64.9,85.9,62.3,1,15199.7,1,28.63659,77.2358,real_govt_record,Medium
REAL-0350,Najafgarh Road-Azad Hind Fauz Marg,moderate,20.0,48.0,64.5,33.1,4.98,516.5,82.5,63.5,2,15302.1,1,28.63004,77.24345,real_govt_record,Low
REAL-0046,Wazirabad Road,moderate,12.0,27.3,41.7,9.7,4.69,169.9,80.7,65.2,18,7551.6,1,28.71075,77.22553,real_govt_record,Medium
SYN2-0151,SYN2-0151,synthetic_v2,87.95,162.11,219.42,41.91,5.45,468.6,55.02,91.75,1,8009.44,1,28.73054,77.27425,synthetic,Medium
SYN2-0173,SYN2-0173,synthetic_v2,56.89,125.87,191.29,9.7,2.12,193.51,98.57,54.41,5,24939.09,0,28.74477,77.22915,synthetic,High
REAL-0109,Patparganj Road,light,4.2,10.4,14.0,42.7,2.12,624.3,87.5,81.3,6,23048.5,0,28.63541,77.24215,real_govt_record,Low
REAL-0030,Mathura Road,moderate,17.1,43.3,58.1,28.2,1.73,423.2,86.1,61.3,28,6399.9,0,28.59512,77.24303,real_govt_record,Medium
REAL-0182,Netaji Subhash Marg/,moderate,12.1,26.8,35.4,9.1,3.07,787.1,81.7,78.8,4,21961.6,0,28.62694,77.24558,real_govt_record,Low
REAL-0622,Khalsa Road,moderate,11.4,30.8,40.1,12.4,1.98,770.1,72.4,83.4,1,7797.4,1,28.62816,77.23969,real_govt_record,Low
REAL-0635,Lothian Road,heavy,31.5,73.8,99.3,9.2,4.5,780.4,80.7,88.1,1,7960.9,0,28.63641,77.24095,real_govt_record,Medium
REAL-0105,Mother Teresa Crescent Road,light,4.0,10.9,17.0,23.5,0.89,220.4,86.1,54.8,6,23874.7,0,28.62941,77.24418,real_govt_record,Low
REAL-0061,Bhairon Road,light,3.8,10.5,14.6,9.0,3.44,123.1,74.1,87.2,10,12863.1,0,28.61781,77.24329,real_govt_record,Low
REAL-0659,Najafgarh-kapashera Road,heavy,26.3,64.1,99.9,34.4,1.02,154.9,94.2,38.3,1,18046.6,0,28.62638,77.23925,real_govt_record,Low
ZONE-076,ZONE-076,synthetic_v1,77.45,85.23,140.32,59.61,7.13,166.55,86.34,48.58,1,21276.84,0,28.67471,77.27124,synthetic,Low
REAL-0491,MGM Road,heavy,28.3,79.0,110.7,13.7,2.14,611.2,87.5,78.3,1,22232.4,0,28.62859,77.24124,real_govt_record,Medium
REAL-0316,NH-8 Near Shiv,extreme,59.1,124.4,188.9,17.0,1.2,775.4,80.7,93.6,2,23391.6,1,28.62524,77.23507,real_govt_record,High
REAL-0382,IP Marg,moderate,12.3,28.6,45.4,33.9,4.13,767.9,87.5,53.1,2,5798.6,0,28.63133,77.23819,real_govt_record,Low
REAL-0423,Seelampur Road,heavy,23.0,58.8,79.6,31.3,2.86,79.5,72.4,36.0,1,5911.0,0,28.62932,77.24217,real_govt_record,Low
SYN2-0156,SYN2-0156,synthetic_v2,89.63,210.44,304.7,9.84,3.81,743.48,25.69,81.66,4,9487.94,0,28.6542,77.30954,synthetic,High
REAL-0446,Barapulla Flyover Barapulla,moderate,10.5,29.7,44.9,38.2,1.35,688.2,85.9,83.4,1,7451.9,0,28.63707,77.23539,real_govt_record,Low
REAL-0664,Near Zakir Nagar Main Road,extreme,45.1,125.4,197.4,40.4,4.09,742.5,76.7,57.0,1,6707.9,1,28.63285,77.24384,real_govt_record,High
REAL-1025,Shiv Das Puri Marg,light,2.5,6.9,9.4,34.5,4.33,667.5,83.9,97.7,1,24397.7,0,28.63724,77.24504,real_govt_record,Low
REAL-0780,SPM Marg,extreme,50.8,116.1,155.7,25.0,2.76,620.6,74.7,53.3,1,24139.0,0,28.62977,77.2451,real_govt_record,High
REAL-0627,KN Katju Marg,heavy,31.9,73.0,110.6,44.2,0.71,279.5,80.7,83.9,1,11072.9,0,28.63204,77.23595,real_govt_record,Low
ZONE-081,ZONE-081,synthetic_v1,41.02,63.51,127.82,20.43,3.84,857.98,84.62,31.53,2,19963.46,1,28.66785,77.20807,synthetic,Low
ZONE-070,ZONE-070,synthetic_v1,69.19,98.23,118.23,46.46,2.36,683.06,25.8,97.3,3,17819.88,1,28.57307,77.18256,synthetic,High
REAL-0269,Azad Market Road,light,5.7,12.0,18.5,33.0,4.3,339.5,82.5,76.1,2,9276.0,1,28.62664,77.24032,real_govt_record,Low
REAL-0930,Firoz Shah Road,moderate,16.4,35.3,53.8,28.6,3.13,265.9,74.7,43.3,1,18504.2,0,28.63193,77.24765,real_govt_record,Low
ZONE-116,ZONE-116,synthetic_v1,95.45,131.5,229.9,40.33,0.69,748.6,45.97,57.53,0,19345.35,0,28.71838,77.34614,synthetic,Low
SYN2-0140,SYN2-0140,synthetic_v2,34.69,66.96,99.29,40.6,3.11,521.76,85.56,12.2,1,11081.16,1,28.64293,77.15351,synthetic,Low
ZONE-088,ZONE-088,synthetic_v1,25.7,39.24,78.59,28.89,1.83,664.47,21.12,15.69,2,21791.14,1,28.75239,77.18238,synthetic,Medium
REAL-0012,Outer Ring Road,extreme,40.6,96.3,144.1,30.8,0.83,209.3,86.1,93.6,48,19728.7,0,28.57436,77.18676,real_govt_record,High
REAL-0115,Shyama Prasad Mukherjee Marg,heavy,33.2,87.4,133.8,21.0,3.71,440.3,76.7,82.5,6,23057.8,0,28.63335,77.24101,real_govt_record,Medium
REAL-0844,Bhiku Ram Jain Marg,extreme,52.3,120.4,180.1,26.3,2.38,762.6,86.1,59.4,1,17051.4,0,28.62789,77.24133,real_govt_record,High
SYN2-0100,SYN2-0100,synthetic_v2,52.73,95.05,132.67,24.21,4.85,456.38,62.15,87.26,3,15633.98,1,28.70231,77.24251,synthetic,High
REAL-0353,NH-48 Between Sanjay,light,2.2,5.1,7.4,13.4,3.79,240.2,83.0,60.8,2,9204.5,1,28.62985,77.23916,real_govt_record,Low
SYN2-0184,SYN2-0184,synthetic_v2,58.06,109.71,162.52,10.76,7.77,442.37,70.77,96.8,5,20898.63,0,28.6435,77.25604,synthetic,High
